default,618187721717,eu-west-3,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,eu-west-3: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,eu-west-2,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,eu-west-2: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,eu-west-1,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,eu-west-1: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,ap-northeast-3,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,ap-northeast-3: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,ap-northeast-2,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,ap-northeast-2: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,ap-northeast-1,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,ap-northeast-1: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,sa-east-1,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,sa-east-1: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,ca-central-1,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,ca-central-1: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,ap-southeast-1,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,ap-southeast-1: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,ap-southeast-2,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,ap-southeast-2: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,eu-central-1,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,eu-central-1: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,us-east-1: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-2,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,us-east-2: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-west-1,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,us-west-1: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-west-2,1.19,INFO,,CIS Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances,us-west-2: No EC2 instances found,Software and Configuration Checks,Medium,ec2,AwsEc2Instance,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS access from within AWS instances can be done by either encoding AWS keys into AWS API calls or by assigning the instance to a role which has an appropriate permissions policy for the required access. AWS IAM roles reduce the risks associated with sharing and rotating credentials that can be used outside of AWS itself. If credentials are compromised; they can be used from outside of the AWS account.,Create an IAM instance role if necessary and attach it to the corresponding EC2 instance.,http://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.2,FAIL,,CIS Level 1,[check12] Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password,us-east-1: User anindya.das has Password enabled but MFA disabled,ens-op.acc.5.aws.iam.1,High,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Unauthorized access to this critical account if password is not secure or it is disclosed in any way.,Enable MFA for all IAM users that have a console password. MFA is a simple best practice that adds an extra layer of protection on top of your user name and password. Recommended to use hardware keys over virtual MFA.,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html,IAM,anindya.das,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.2,FAIL,,CIS Level 1,[check12] Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password,us-east-1: User jagat.singh has Password enabled but MFA disabled,ens-op.acc.5.aws.iam.1,High,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Unauthorized access to this critical account if password is not secure or it is disclosed in any way.,Enable MFA for all IAM users that have a console password. MFA is a simple best practice that adds an extra layer of protection on top of your user name and password. Recommended to use hardware keys over virtual MFA.,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html,IAM,jagat.singh,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.2,FAIL,,CIS Level 1,[check12] Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password,us-east-1: User kchatterjee has Password enabled but MFA disabled,ens-op.acc.5.aws.iam.1,High,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Unauthorized access to this critical account if password is not secure or it is disclosed in any way.,Enable MFA for all IAM users that have a console password. MFA is a simple best practice that adds an extra layer of protection on top of your user name and password. Recommended to use hardware keys over virtual MFA.,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html,IAM,kchatterjee,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.2,FAIL,,CIS Level 1,[check12] Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password,us-east-1: User satya.saini has Password enabled but MFA disabled,ens-op.acc.5.aws.iam.1,High,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Unauthorized access to this critical account if password is not secure or it is disclosed in any way.,Enable MFA for all IAM users that have a console password. MFA is a simple best practice that adds an extra layer of protection on top of your user name and password. Recommended to use hardware keys over virtual MFA.,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html,IAM,satya.saini,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.2,FAIL,,CIS Level 1,[check12] Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password,us-east-1: User subham.maity has Password enabled but MFA disabled,ens-op.acc.5.aws.iam.1,High,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Unauthorized access to this critical account if password is not secure or it is disclosed in any way.,Enable MFA for all IAM users that have a console password. MFA is a simple best practice that adds an extra layer of protection on top of your user name and password. Recommended to use hardware keys over virtual MFA.,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html,IAM,subham.maity,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.20,FAIL,,CIS Level 1,[check120] Ensure a support role has been created to manage incidents with AWS Support,us-east-1: No Support Policy found,ens-op.acc.1.aws.iam.4,Medium,iam,AwsIamRole,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS provides a support center that can be used for incident notification and response; as well as technical support and customer services. Create an IAM Role to allow authorized users to manage incidents with AWS Support.,Create an IAM role for managing incidents with AWS.,https://docs.aws.amazon.com/awssupport/latest/user/accessing-support.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.21,PASS,,CIS Level 1,[check121] Do not setup access keys during initial user setup for all IAM users that have a console password,us-east-1: No users found with access key 1 never used,ens-op.acc.1.aws.iam.5,Medium,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS console defaults the checkbox for creating access keys to enabled. This results in many access keys being generated unnecessarily. In addition to unnecessary credentials; it also generates unnecessary management work in auditing and rotating these keys. Requiring that additional steps be taken by the user after their profile has been created will give a stronger indication of intent that access keys are (a) necessary for their work and (b) once the access key is established on an account that the keys may be in use somewhere in the organization.,From the IAM console: generate credential report and disable not required keys.,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_getting-report.html,IAM,test-ecr,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.21,PASS,,CIS Level 1,[check121] Do not setup access keys during initial user setup for all IAM users that have a console password,us-east-1: No users found with access key 2 never used,ens-op.acc.1.aws.iam.5,Medium,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS console defaults the checkbox for creating access keys to enabled. This results in many access keys being generated unnecessarily. In addition to unnecessary credentials; it also generates unnecessary management work in auditing and rotating these keys. Requiring that additional steps be taken by the user after their profile has been created will give a stronger indication of intent that access keys are (a) necessary for their work and (b) once the access key is established on an account that the keys may be in use somewhere in the organization.,From the IAM console: generate credential report and disable not required keys.,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_getting-report.html,IAM,test-ecr,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.22,PASS,,CIS Level 1,[check122] Ensure IAM policies that allow full "*:*" administrative privileges are not created,us-east-1: No custom policies found,Software and Configuration Checks,Medium,iam,AwsIamPolicy,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,IAM policies are the means by which privileges are granted to users; groups; or roles. It is recommended and considered a standard security advice to grant least privilege—that is; granting only the permissions required to perform a task. Determine what users need to do and then craft policies for them that let the users perform only those tasks instead of allowing full administrative privileges. Providing full administrative privileges instead of restricting to the minimum set of permissions that the user is required to do exposes the resources to potentially unwanted actions.,It is more secure to start with a minimum set of permissions and grant additional permissions as necessary; rather than starting with permissions that are too lenient and then trying to tighten them later. List policies an analyze if permissions are the least possible to conduct business activities.,http://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html,IAM,,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.3,FAIL,,CIS Level 1,[check13] Ensure credentials unused for 90 days or greater are disabled,us-east-1: User akash.mukherjee has not logged into the console in the past 90 days,ens-op.acc.1.aws.iam.3 ens-op.acc.5.aws.iam.4,Medium,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS IAM users can access AWS resources using different types of credentials (passwords or access keys). It is recommended that all credentials that have been unused in 90 or greater days be removed or deactivated.,Use the credential report to  ensure password_last_changed is less than 90 days ago.,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_getting-report.html,IAM,akash.mukherjee,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.3,FAIL,,CIS Level 1,[check13] Ensure credentials unused for 90 days or greater are disabled,us-east-1: User anindya.das has not logged into the console in the past 90 days,ens-op.acc.1.aws.iam.3 ens-op.acc.5.aws.iam.4,Medium,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS IAM users can access AWS resources using different types of credentials (passwords or access keys). It is recommended that all credentials that have been unused in 90 or greater days be removed or deactivated.,Use the credential report to  ensure password_last_changed is less than 90 days ago.,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_getting-report.html,IAM,anindya.das,2022-08-26T23:32:20+0000,,,,,
default,618187721717,us-east-1,1.3,FAIL,,CIS Level 1,[check13] Ensure credentials unused for 90 days or greater are disabled,us-east-1: User debdeep.sircar has not logged into the console in the past 90 days,ens-op.acc.1.aws.iam.3 ens-op.acc.5.aws.iam.4,Medium,iam,AwsIamUser,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,AWS IAM users can access AWS resources using different types of credentials (passwords or access keys). It is recommended that all credentials that have been unused in 90 or greater days be removed or deactivated.,Use the credential report to  ensure password_last_changed is less than 90 days ago.,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_getting-report.html,IAM,debdeep.sircar,2022-08-26T23:32:20+0000,,,,,
